ts,model,label,ok,error,ttft_ms,e2e_ms,prompt_tokens,output_tokens,tps,tpot_ms,prefill_ms,itl_mean_ms,itl_p95_ms,itl_count
1761169369.0114286,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0124254,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.0127625,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0138867,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169369.0142124,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0151417,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.015369,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169369.0163229,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.0165887,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169369.0178194,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0180423,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0189602,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0191894,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0201004,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169369.0203302,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0214834,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169369.0217452,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169369.022675,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0228946,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0238411,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169369.0240693,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.025252,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169369.0254648,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0264168,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169369.0268402,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.027735,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169369.0280476,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.0292106,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0294306,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.0304053,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.0306587,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169369.0315545,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.0318184,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169369.0327892,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.0332847,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169369.034216,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0344512,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169369.0354486,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.0357122,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.036678,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169369.036905,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0380602,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169369.0382946,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169369.0392482,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169369.0394745,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.040433,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.0406864,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0418339,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.042058,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.043023,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169369.0433476,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169369.044251,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.0444777,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0456882,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169369.0459185,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169369.0468974,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169369.04732,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.0482268,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0485375,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0496795,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169369.0499046,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.0509114,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.051345,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169369.0522175,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169369.0524313,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.0536351,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169369.0538547,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169369.0548308,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.0550635,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.055978,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0561998,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169369.0574713,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169369.0577269,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.058673,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.058894,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.0598245,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.060048,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.0609512,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0613997,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0623667,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0627837,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169369.0636847,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.0639071,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0648773,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169369.0655284,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
1761169369.0664196,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.0666547,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0676248,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.068029,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0688872,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.069321,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0704467,gemma2:27b,math_gsm8k,False,All connection attempts failed,,,,,,,,,,
1761169369.0706887,gemma2:27b,code_humaneval,False,All connection attempts failed,,,,,,,,,,
1761169369.0716364,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0720441,gemma2:27b,short_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0729508,gemma2:27b,long_instruction,False,All connection attempts failed,,,,,,,,,,
1761169369.0731704,gemma2:27b,chat_multi_turn,False,All connection attempts failed,,,,,,,,,,
